X,Y,id,initialdate,finaldate,area_ha,iso2,iso3,country,admlvl1,admlvl2,admlvl3,admlvl5,map_source,broadleaved_forest_percent,coniferous_forest_percent,mixed_forest_percent,sclerophillous_vegetation_percent,transitional_vegetation_percent,other_natural_percent,agriculture_percent,artificial_percent,other_percent,natura2k_percent,noneu,updated,area_code,eu_area
,,"180303",2022/01/31 01:13:00,2022/01/31 14:20:00+00,"10",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,sentinel,0,0,0,0,0,99.99999999875,0,0,0,100,"0",2022/02/04 09:17:44.517,EU,EU
,,"179857",2022/01/29 01:51:00,2022/01/30 03:14:00+00,"38",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Somiedo,sentinel,0,0,0,0,0,94.4444444441821,5.55555555554012,0,0,100,"0",2022/02/04 09:19:48.766,EU,EU
,,"180308",2022/01/31 02:04:00,2022/01/31 02:04:00+00,"5",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Somiedo,sentinel,33.3333333327778,0,0,0,66.6666666655556,0,0,0,0,100,"0",2022/02/04 09:20:10.507,EU,EU
,,"180310",2022/02/02 02:19:00,2022/02/02 13:30:00+00,"53",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Somiedo,sentinel,1.96078431372165,0,0,0,0,98.0392156860823,0,0,0,99.9999999999999,"0",2022/02/04 09:21:52.767,EU,EU
,,"180309",2022/02/02 01:26:00,2022/02/02 13:30:00+00,"38",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Somiedo,sentinel,0,0,0,0,99.9999999997368,0,0,0,0,100,"0",2022/02/24 08:56:19.007,EU,EU
,,"180311",2022/01/29 00:00:00,2022/01/29 00:00:00+00,"29",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Morcín,sentinel,21.4285714284949,0,0,0,0,71.4285714283163,7.14285714283163,0,0,0,"0",2022/02/04 09:22:46.765,EU,EU
,,"180312",2022/01/29 00:00:00,2022/01/29 00:00:00+00,"12",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Morcín,sentinel,0,0,0,0,0,99.9999999991667,0,0,0,0,"0",2022/02/04 09:23:23.876,EU,EU
,,"180313",2022/01/29 00:00:00,2022/01/29 00:00:00+00,"5",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Morcín,sentinel,0,0,0,0,0,99.999999998,0,0,0,0,"0",2022/02/04 09:23:47.541,EU,EU
,,"180314",2022/01/27 01:41:00,2022/01/27 02:30:00+00,"6",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Lena,sentinel,14.2857142855102,0,0,0,0,85.7142857130612,0,0,0,0,"0",2022/02/04 09:24:31.409,EU,EU
,,"180315",2022/02/02 01:26:00,2022/02/02 13:30:00+00,"129",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Ibias,sentinel,3.84615384615089,0,0,0,0,96.1538461537722,0,0,0,4.28493132036569,"0",2022/02/04 09:25:50.419,EU,EU
,,"180316",2022/01/30 01:34:00,2022/01/30 13:46:00+00,"60",ES,ESP,España,Noroeste,Galicia,Ourense,"Gudiña, A",sentinel,0,0,0,0,0,99.9999999998333,0,0,0,0,"0",2022/02/04 09:28:58.693,EU,EU
,,"180317",2022/01/29 14:05:00,2022/01/29 14:05:00+00,"12",ES,ESP,España,Noroeste,Galicia,Ourense,Vilariño de Conso,sentinel,0,0,0,0,0,99.9999999991667,0,0,0,100,"0",2022/02/04 09:30:01.566,EU,EU
,,"180318",2022/01/29 00:00:00,2022/01/29 00:00:00+00,"33",ES,ESP,España,Noroeste,Galicia,Ourense,Vilariño de Conso,sentinel,0,0,0,0,0,99.9999999996774,0,0,0,100,"0",2022/02/04 09:30:42.475,EU,EU
,,"180319",2022/01/31 02:04:00,2022/01/31 02:55:00+00,"15",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Pías,sentinel,0,0,0,0,0,99.9999999993333,0,0,0,100,"0",2022/02/04 09:32:44.621,EU,EU
,,"180342",2022/01/29 23:10:00,2022/01/30 13:46:00+00,"45",ES,ESP,España,Noroeste,Galicia,Ourense,Baltar,sentinel,39.5348837208383,0,0,0,0,60.4651162789291,0,0,0,0,"0",2022/02/04 10:09:48.125,EU,EU
,,"180343",2022/01/30 02:23:00,2022/01/30 02:23:00+00,"6",ES,ESP,España,Noroeste,Galicia,Ourense,Montalegre e Padroso,sentinel,14.2857142855102,0,0,0,0,85.7142857130612,0,0,0,0,"0",2022/02/04 10:10:50.032,EU,EU
,,"58940",2022/01/03 13:03:00,2022/01/03 13:03:00+00,"78",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,sentinel,6.41025641024819,0,0,0,0,93.5897435896236,0,0,0,100,"0",2022/02/04 10:13:07.929,EU,EU
,,"180344",2022/01/31 01:13:00,2022/01/31 02:04:00+00,"3",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Lena,sentinel,0,0,0,0,0,99.999999995,0,0,0,100,"0",2022/02/04 10:14:25.728,EU,EU
,,"180345",2022/01/31 01:13:00,2022/01/31 02:04:00+00,"1",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Lena,sentinel,0,0,0,0,0,99.99999999,0,0,0,100,"0",2022/02/04 10:14:55.923,EU,EU
,,"180346",2022/02/02 00:00:00,2022/02/02 00:00:00+00,"39",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Trefacio,sentinel,0,0,0,0,0,99.9999999997297,0,0,0,100,"0",2022/02/04 10:16:26.946,EU,EU
,,"180563",2022/02/02 12:50:00,2022/02/02 12:50:00+00,"2",ES,ESP,España,Centro (ES),Extremadura,Cáceres,Collado de la Vera,sentinel,0,0,0,99.999999995,0,0,0,0,0,0,"0",2022/02/10 14:12:02.459,EU,EU
,,"180466",2022/02/03 21:50:00,2022/02/03 21:50:00+00,"9",ES,ESP,España,Centro (ES),Castilla y León,León,Candín,sentinel,0,0,0,0,0,99.9999999988889,0,0,0,100,"0",2022/02/09 09:43:08.027,EU,EU
,,"180468",2022/02/04 10:37:09.281,2022/02/04 10:37:13.586+00,"25",ES,ESP,España,Centro (ES),Castilla y León,León,Cabrillanes,sentinel,0,0,0,0,0,99.9999999996296,0,0,0,100,"0",2022/02/09 09:43:08.027,EU,EU
,,"180469",2022/02/04 10:38:43.116,2022/02/04 10:38:47.477+00,"6",ES,ESP,España,Centro (ES),Castilla y León,León,Cabrillanes,sentinel,0,0,0,0,0,99.9999999983333,0,0,0,100,"0",2022/02/09 09:43:08.027,EU,EU
,,"180470",2022/02/04 10:38:34.031,2022/02/04 10:38:34.031+00,"2",ES,ESP,España,Centro (ES),Castilla y León,León,Cabrillanes,sentinel,0,0,0,0,0,99.999999995,0,0,0,100,"0",2022/02/09 09:43:08.027,EU,EU
,,"180471",2022/02/02 13:30:00,2022/02/02 13:30:00+00,"1",ES,ESP,España,Centro (ES),Castilla y León,León,Cabrillanes,sentinel,0,0,0,0,0,99.99999999,0,0,0,100,"0",2022/02/09 09:43:47.218,EU,EU
,,"199299",2022/04/17 01:39:00,2022/04/17 13:53:00+00,"166",ES,ESP,España,Noroeste,Galicia,Lugo,Palas de Rei,sentinel,0.621118012421975,0,0,0,98.757763975094,0,0.621118012421975,0,0,89.3022735685575,"0",2022/05/09 06:25:47.980,EU,EU
,,"196588",2022/03/28 01:13:00,2022/03/28 11:00:00+00,"56",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Quirós,sentinel,17.857142857111,0,0,0,82.1428571427105,0,0,0,0,0,"0",2022/04/08 07:51:28.160,EU,EU
,,"196591",2022/03/28 02:06:00,2022/03/28 02:06:00+00,"5",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Santo Adriano,sentinel,0,0,0,0,99.999999998,0,0,0,0,0,"0",2022/04/08 07:53:08.211,EU,EU
,,"196592",2022/03/28 09:46:53.744,2022/03/28 09:46:53.744+00,"4",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Santo Adriano,sentinel,0,0,0,0,99.999999998,0,0,0,0,0,"0",2022/04/08 07:53:08.211,EU,EU
,,"196593",2022/03/28 09:46:59.811,2022/03/28 09:47:05.400+00,"2",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Santo Adriano,sentinel,0,0,0,0,99.999999995,0,0,0,0,0,"0",2022/04/08 07:53:08.211,EU,EU
,,"196603",2022/03/23 01:58:00,2022/03/23 02:49:00+00,"57",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Riosa,sentinel,0,0,0,0,99.9999999998246,0,0,0,0,0,"0",2022/04/08 08:01:28.325,EU,EU
,,"180479",2022/02/03 11:58:20.461,2022/02/03 11:58:24.835+00,"2",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Parres,sentinel,0,0,0,0,99.999999995,0,0,0,0,0,"0",2022/02/09 11:03:47.433,EU,EU
,,"180481",2022/01/26 12:02:28.688,2022/01/26 12:02:28.688+00,"6",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cabrales,sentinel,0,0,0,0,0,99.9999999985714,0,0,0,0,"0",2022/02/09 11:06:56.255,EU,EU
,,"200275",2022/03/26 10:06:54.005,2022/03/26 10:06:54.005+00,"9",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Grado,sentinel,0,0,0,0,99.9999999988889,0,0,0,0,0,"0",2022/04/26 08:13:39.125,EU,EU
,,"200276",2022/03/26 10:17:10.151,2022/03/27 03:13:00+00,"9",ES,ESP,España,Noreste,Comunidad Foral de Navarra,Navarra,Baztan,sentinel,14.2857142855102,0,0,0,85.7142857130612,0,0,0,0,100,"0",2022/04/26 08:23:45.236,EU,EU
,,"196610",2022/03/23 13:23:00,2022/03/23 13:23:00+00,"17",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Morcín,sentinel,0,0,0,0,99.9999999994118,0,0,0,0,0,"0",2022/04/08 08:28:00.231,EU,EU
,,"180426",2022/01/29 12:25:00,2022/01/30 12:08:00+00,"12",ES,ESP,España,Noroeste,Cantabria,Cantabria,Luena,sentinel,0,0,0,0,0,99.9999999991667,0,0,0,100,"0",2022/02/07 09:59:13.901,EU,EU
,,"180427",2022/01/30 12:08:00,2022/01/30 12:08:00+00,"3",ES,ESP,España,Noroeste,Cantabria,Cantabria,Luena,sentinel,0,0,0,0,0,99.9999999975,0,0,0,100,"0",2022/02/07 09:59:13.901,EU,EU
,,"180429",2022/01/29 13:16:00,2022/01/29 13:16:00+00,"2",ES,ESP,España,Noroeste,Cantabria,Cantabria,San Pedro del Romeral,sentinel,0,0,0,0,0,99.999999995,0,0,0,0,"0",2022/02/07 10:09:13.694,EU,EU
,,"180431",2022/01/30 12:57:00,2022/01/30 12:57:00+00,"2",ES,ESP,España,Noreste,Comunidad Foral de Navarra,Navarra,Bertizarana,sentinel,0,0,0,0,0,99.99999999,0,0,0,100,"0",2022/02/07 10:09:13.694,EU,EU
,,"180430",2022/01/30 01:34:00,2022/01/30 03:14:00+00,"260",ES,ESP,España,Noroeste,Cantabria,Cantabria,Soba,sentinel,0,0,0,0,99.2307692307311,0,0.769230769230473,0,0,100,"0",2022/04/01 07:04:58.082,EU,EU
,,"180454",2022/02/05 21:40:00,2022/02/05 21:40:00+00,"105",ES,ESP,España,Centro (ES),Castilla y León,Zamora,Pedralba de la Pradería,sentinel,0,0,0,0,0,99.9999999999074,0,0,0,0,"0",2022/02/09 08:03:46.969,EU,EU
,,"180455",2022/02/01 12:21:00,2022/02/01 13:59:00+00,"53",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,sentinel,0,0,0,0,44.2307692306842,55.7692307691235,0,0,0,100,"0",2022/02/09 08:13:47.212,EU,EU
,,"180456",2022/01/31 13:27:00,2022/01/31 14:20:00+00,"5",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,sentinel,0,0,0,0,0,99.9999999975,0,0,0,100,"0",2022/02/09 08:13:47.212,EU,EU
,,"179988",2022/01/30 01:34:00,2022/01/30 03:14:00+00,"70",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,sentinel,0,0,0,0,0,99.9999999998551,0,0,0,0,"0",2022/02/09 09:21:19.591,EU,EU
,,"180458",2022/01/30 10:18:14.941,2022/01/30 10:18:14.941+00,"4",ES,ESP,España,Centro (ES),Castilla y León,León,Encinedo,sentinel,0,0,0,0,0,99.9999999975,0,0,0,0,"0",2022/02/09 09:22:36.039,EU,EU
,,"180459",2022/02/01 13:10:00,2022/02/01 13:10:00+00,"10",ES,ESP,España,Centro (ES),Castilla y León,León,Noceda del Bierzo,sentinel,0,0,0,0,0,99.999999999,0,0,0,0,"0",2022/02/09 09:31:48.875,EU,EU
,,"180472",2022/02/04 10:40:37.553,2022/02/04 10:40:41.830+00,"5",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Somiedo,sentinel,0,0,0,0,0,99.9999999983333,0,0,0,100,"0",2022/02/09 09:45:33.378,EU,EU
,,"180473",2022/02/04 10:41:14.158,2022/02/04 10:41:14.158+00,"4",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Somiedo,sentinel,0,0,0,0,0,99.999999998,0,0,0,100,"0",2022/02/09 09:45:33.378,EU,EU
,,"179858",2022/01/31 01:13:00,2022/01/31 13:27:00+00,"39",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Lena,sentinel,13.1578947368075,0,0,0,0,86.8421052629294,0,0,0,100,"0",2022/02/09 10:45:25.204,EU,EU
,,"180475",2022/01/31 11:44:02.975,2022/01/31 11:44:02.975+00,"19",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Lena,sentinel,0,0,0,0,0,90.4761904757596,9.52380952376417,0,0,100,"0",2022/02/09 10:48:23.742,EU,EU
,,"180478",2022/02/02 13:30:00,2022/02/02 13:30:00+00,"6",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,San Martín del Rey Aurelio,sentinel,0,0,0,0,0,99.999999998,0,0,0,98.8073673647422,"0",2022/02/09 11:03:47.433,EU,EU
,,"196611",2022/04/01 10:22:00.265,2022/04/01 10:22:00.265+00,"17",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Morcín,sentinel,0,0,0,0,99.9999999994445,0,0,0,0,0,"0",2022/04/08 08:28:00.231,EU,EU
,,"196626",2022/03/23 10:59:02.609,2022/03/23 10:59:02.609+00,"13",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Morcín,sentinel,0,0,0,0,99.999999999375,0,0,0,0,0,"0",2022/04/08 09:05:14.377,EU,EU
,,"196627",2022/03/23 10:59:07.726,2022/03/23 10:59:13.205+00,"5",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Morcín,sentinel,0,0,0,0,99.9999999983333,0,0,0,0,0,"0",2022/04/08 09:05:14.377,EU,EU
,,"211383",2022/10/28 01:54:00,2022/10/28 01:54:00+00,"23",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Piloña,sentinel,4.76190476188209,0,0,0,95.2380952376417,0,0,0,0,0,"0",2022/11/02 10:39:40.059,EU,EU
,,"211384",2022/10/29 02:24:00,2022/10/29 02:24:00+00,"7",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Laviana,sentinel,0,0,0,0,99.9999999985714,0,0,0,0,0,"0",2022/11/02 10:39:40.059,EU,EU
,,"180531",2022/02/07 01:34:00,2022/02/07 03:14:00+00,"51",ES,ESP,España,Centro (ES),Castilla y León,León,Oencia,sentinel,0,0,0,0,0,99.9999999997959,0,0,0,0,"0",2022/02/10 11:42:02.039,EU,EU
,,"180532",2022/02/09 12:21:00,2022/02/09 12:21:00+00,"1",ES,ESP,España,Noroeste,Galicia,A Coruña,Trazo,sentinel,0,0,0,0,0,99.99999999,0,0,0,0,"0",2022/02/10 11:42:02.039,EU,EU
,,"180533",2022/02/09 12:21:00,2022/02/09 12:21:00+00,"14",ES,ESP,España,Noroeste,Galicia,A Coruña,Trazo,sentinel,78.5714285708674,0,0,0,0,21.4285714284184,0,0,0,0,"0",2022/02/10 11:42:02.039,EU,EU
,,"180534",2022/02/08 12:38:00,2022/02/08 14:20:00+00,"3",ES,ESP,España,Noroeste,Galicia,A Coruña,Trazo,sentinel,0,0,0,0,0,99.9999999975,0,0,0,0,"0",2022/02/10 11:42:02.039,EU,EU
,,"180535",2022/02/02 12:50:00,2022/02/02 12:50:00+00,"6",ES,ESP,España,Noroeste,Galicia,Lugo,Navia de Suarna,sentinel,0,0,0,0,0,99.999999998,0,0,0,0,"0",2022/02/10 12:06:36.644,EU,EU
,,"180536",2022/02/01 13:02:14.219,2022/02/01 13:02:14.219+00,"3",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,sentinel,33.3333333322222,0,0,0,0,66.6666666644444,0,0,0,100,"0",2022/02/10 12:06:36.644,EU,EU
,,"180304",2022/02/02 12:50:00,2022/02/02 12:50:00+00,"22",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,sentinel,0,0,0,0,0,86.3636363632438,13.6363636363017,0,0,0,"0",2022/02/10 12:12:02.109,EU,EU
,,"180538",2022/02/10 01:28:00,2022/02/10 03:08:00+00,"53",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Cangas del Narcea,sentinel,15.3846153845858,0,0,0,84.6153846152219,0,0,0,0,100,"0",2022/02/24 08:43:23.828,EU,EU
,,"180545",2022/02/02 12:50:00,2022/02/02 12:50:00+00,"9",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Proaza,sentinel,0,0,0,0,0,99.9999999988889,0,0,0,0,"0",2022/02/10 13:42:23.539,EU,EU
,,"180547",2022/02/03 13:22:00,2022/02/03 13:22:00+00,"23",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Aller,sentinel,29.1666666665451,0,0,0,0,45.8333333331424,24.9999999998958,0,0,0,"0",2022/02/10 13:42:23.539,EU,EU
,,"180548",2022/02/08 01:13:00,2022/02/08 02:53:00+00,"17",ES,ESP,España,Centro (ES),Castilla y León,León,Toreno,sentinel,23.5294117645675,76.4705882348443,0,0,0,0,0,0,0,0,"0",2022/02/10 13:42:23.539,EU,EU
,,"180549",2022/02/07 12:57:00,2022/02/07 12:57:00+00,"1",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Laviana,sentinel,0,0,0,0,0,99.99999999,0,0,0,0,"0",2022/02/10 13:42:23.539,EU,EU
,,"180550",2022/02/09 12:21:00,2022/02/09 12:21:00+00,"10",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Laviana,sentinel,0,0,0,0,0,72.7272727266116,27.2727272724793,0,0,0,"0",2022/02/10 13:42:23.539,EU,EU
,,"180551",2022/02/06 14:38:01.438,2022/02/06 14:38:01.438+00,"4",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Laviana,sentinel,0,0,0,0,0,99.9999999975,0,0,0,0,"0",2022/02/10 13:42:23.539,EU,EU
,,"180553",2022/02/03 13:22:00,2022/02/03 13:22:00+00,"9",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Ponga,sentinel,0,0,0,0,0,99.99999999875,0,0,0,100,"0",2022/02/10 13:52:02.399,EU,EU
,,"180582",2022/01/27 00:00:00,2022/01/27 00:00:00+00,"68",ES,ESP,España,Noroeste,Cantabria,Cantabria,Luena,sentinel,0,0,0,0,0,99.9999999998462,0,0,0,100,"0",2022/02/11 09:31:49.778,EU,EU
,,"180492",2022/01/29 21:35:00,2022/01/30 12:08:00+00,"51",ES,ESP,España,Noroeste,Cantabria,Cantabria,Luena,sentinel,3.70370370369685,0,0,0,0,96.296296296118,0,0,0,99.7023174731686,"0",2022/02/11 09:35:08.183,EU,EU
,,"180586",2022/01/27 13:03:00,2022/01/27 13:03:00+00,"7",ES,ESP,España,Noroeste,Cantabria,Cantabria,Luena,sentinel,0,0,0,0,0,87.4999999989062,12.4999999998437,0,0,0,"0",2022/02/11 16:03:26.446,EU,EU
,,"58814",2022/01/01 01:26:00,2022/01/01 03:06:00+00,"55",ES,ESP,España,Noroeste,Cantabria,Cantabria,Vega de Pas,sentinel,0,0,0,0,0,92.4528301885048,7.54716981130651,0,0,3.86484678635686,"0",2022/02/11 11:14:00.183,EU,EU
,,"205174",2022/07/10 12:38:00,2022/07/10 14:18:00+00,"494",ES,ESP,España,Sur,Andalucía,Sevilla,"Ronquillo, El",sentinel,0,18.4584178498948,0,3.44827586206827,0,42.3935091277804,24.5436105476624,1.62271805273801,9.53346855983579,0,"0",2022/07/18 07:19:53.263,EU,EU
,,"180621",2022/02/10 00:00:00,2022/02/10 00:00:00+00,"8",ES,ESP,España,Noroeste,Cantabria,Cantabria,Rionansa,sentinel,0,0,0,0,0,99.9999999988889,0,0,0,0,"0",2022/02/11 11:27:38.885,EU,EU
,,"203148",2022/06/09 12:17:00,2022/06/09 13:10:00+00,"42",ES,ESP,España,Sur,Andalucía,Huelva,Niebla,sentinel,0,0,0,0,0,19.0476190475737,80.9523809521882,0,0,0,"0",2022/06/13 07:12:46.649,EU,EU
,,"180622",2022/02/02 00:00:00,2022/02/02 00:00:00+00,"39",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Ponga,sentinel,2.6315789473615,0,0,0,0,97.3684210523753,0,0,0,100,"0",2022/02/11 11:30:46.276,EU,EU
,,"180629",2022/02/02 00:00:00,2022/02/02 00:00:00+00,"5",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Ponga,sentinel,0,0,0,0,0,99.999999998,0,0,0,100,"0",2022/02/11 11:36:18.093,EU,EU
,,"196631",2022/03/23 11:02:22.743,2022/03/23 11:02:27.806+00,"9",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Ribera de Arriba,sentinel,11.1111111109877,0,0,0,88.8888888879012,0,0,0,0,0,"0",2022/04/08 09:08:31.944,EU,EU
,,"196632",2022/03/23 11:02:14.030,2022/03/23 11:02:14.030+00,"3",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Ribera de Arriba,sentinel,74.999999998125,0,0,0,24.999999999375,0,0,0,0,0,"0",2022/04/08 09:08:31.944,EU,EU
,,"196633",2022/03/23 11:02:18.097,2022/03/23 11:02:31.278+00,"10",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Oviedo,sentinel,0,0,0,0,99.999999999,0,0,0,0,0,"0",2022/04/08 09:08:31.944,EU,EU
,,"196639",2022/03/28 01:13:00,2022/03/28 02:06:00+00,"3",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Mieres,sentinel,0,0,0,0,99.999999995,0,0,0,0,0,"0",2022/04/08 09:13:48.664,EU,EU
,,"196640",2022/03/28 02:06:00,2022/03/28 02:06:00+00,"5",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Mieres,sentinel,0,0,0,0,99.9999999983333,0,0,0,0,0,"0",2022/04/08 09:13:48.664,EU,EU
,,"196641",2022/03/23 11:07:49.723,2022/03/23 11:07:49.723+00,"5",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Mieres,sentinel,0,0,0,0,99.999999998,0,0,0,0,0,"0",2022/04/08 09:13:48.664,EU,EU
,,"180633",2022/02/02 00:00:00,2022/02/02 00:00:00+00,"70",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Parres,sentinel,0,0,0,0,0,99.9999999998438,0,0,0,0,"0",2022/02/11 11:42:06.598,EU,EU
,,"180634",2022/02/02 00:00:00,2022/02/02 00:00:00+00,"14",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Parres,sentinel,0,0,0,0,21.4285714284184,78.5714285708674,0,0,0,0,"0",2022/02/11 11:42:53.434,EU,EU
,,"180636",2022/02/02 00:00:00,2022/02/02 00:00:00+00,"33",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Amieva,sentinel,23.5294117646367,0,0,0,0,76.4705882350692,0,0,0,91.8586415738928,"0",2022/02/11 11:43:51.779,EU,EU
,,"180639",2022/02/03 00:00:00,2022/02/03 00:00:00+00,"4",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Piloña,sentinel,0,0,0,0,0,99.9999999966667,0,0,0,0.0119550445280532,"0",2022/02/11 11:47:13.425,EU,EU
,,"180641",2022/02/03 00:00:00,2022/02/03 00:00:00+00,"4",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Laviana,sentinel,0,0,0,0,0,99.9999999975,0,0,0,0,"0",2022/02/11 11:48:29.225,EU,EU
,,"196642",2022/03/23 11:11:17.137,2022/03/23 11:11:17.137+00,"4",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Mieres,sentinel,0,0,0,0,99.9999999975,0,0,0,0,0,"0",2022/04/08 09:17:16.700,EU,EU
,,"196643",2022/03/23 11:15:49.880,2022/03/23 11:15:49.880+00,"3",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Morcín,sentinel,0,0,0,0,99.9999999966667,0,0,0,0,0,"0",2022/04/08 09:21:51.014,EU,EU
,,"180653",2022/02/05 00:00:00,2022/02/05 00:00:00+00,"12",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Aller,sentinel,0,0,0,0,0,99.9999999990909,0,0,0,100,"0",2022/02/11 11:58:33.190,EU,EU
,,"196646",2022/03/23 11:26:53.015,2022/03/23 11:26:58.225+00,"9",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Riosa,sentinel,0,0,0,0,99.99999999875,0,0,0,0,0,"0",2022/04/08 09:32:56.531,EU,EU
,,"196647",2022/03/23 11:26:49.152,2022/03/23 11:26:49.152+00,"14",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Riosa,sentinel,0,0,0,0,99.9999999992308,0,0,0,0,0,"0",2022/04/08 09:32:56.531,EU,EU
,,"196650",2022/03/28 02:06:00,2022/03/28 02:06:00+00,"16",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Lena,sentinel,26.6666666664889,0,0,0,73.3333333328444,0,0,0,0,0,"0",2022/04/08 09:39:05.344,EU,EU
,,"196656",2022/03/28 02:06:00,2022/03/28 02:06:00+00,"9",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Aller,sentinel,8.33333333326389,0,0,0,91.6666666659028,0,0,0,0,0,"0",2022/04/08 10:03:27.069,EU,EU
,,"58723",2022/01/02 12:18:44.026,2022/01/02 12:18:44.026+00,"69",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Aller,sentinel,5.79710144926696,0,0,0,0,72.463768115837,21.7391304347511,0,0,0,"0",2022/02/11 13:45:38.985,EU,EU
,,"180672",2022/02/04 00:00:00,2022/02/04 00:00:00+00,"11",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Lena,sentinel,99.9999999991667,0,0,0,0,0,0,0,0,0,"0",2022/02/11 14:09:06.519,EU,EU
,,"180673",2022/01/15 11:43:41.637,2022/01/15 11:43:41.637+00,"35",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Lena,sentinel,8.82352941173875,0,0,0,0,91.1764705879671,0,0,0,100,"0",2022/02/11 14:20:18.007,EU,EU
,,"211385",2022/10/29 03:13:00,2022/10/29 03:13:00+00,"72",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Piloña,sentinel,2.81690140844674,0,0,0,97.1830985914124,0,0,0,0,0,"0",2022/11/02 10:39:40.059,EU,EU
,,"180674",2022/02/09 01:45:00,2022/02/09 03:25:00+00,"62",ES,ESP,España,Noroeste,Cantabria,Cantabria,Selaya,sentinel,4.68749999999268,0,0,0,0,93.7499999998535,1.56249999999756,0,0,0,"0",2022/02/11 14:33:20.084,EU,EU
,,"211314",2022/10/28 01:54:00,2022/10/28 02:41:00+00,"59",ES,ESP,España,Noroeste,Principado de Asturias,Asturias,Parres,sentinel,1.63934426229239,0,0,0,98.3606557375437,0,0,0,0,100,"0",2022/11/02 10:39:40.059,EU,EU
